te work giveme chests,Positive,0.5,0.6
Brain Waves - Binaural Beats,"This would great app, especially napping I find periodic clicks extremely frustrating. First I thought phone, new S9, I got really disappointed. It makes sharp every minute, terribly beating purpose. Can something done this? I wonder.",Negative,-0.13607954545454545,0.7422348484848484
Brain Waves - Binaural Beats,Even I understand complete principle Binaural Beats helped relax focus full day work. Hope UI updated looks sleeker modern otherwise great app. No complaints.,Positive,0.3625,0.5
Brain Waves - Binaural Beats,"Great especially people struggling sleep. Fantastic results using Healing session Meditation session right waking up. The little bug I found timer starts right session chosen actual wave started, easy fix. Will alpha waves sessions future?",Positive,0.22414021164021167,0.5866402116402116
Brain Waves - Binaural Beats,Meh. I tried it. Frankly without lot blind testing I buy helpful brown noise appropriate music. Of course also subjective. So truly believe fly...,Positive,0.26666666666666666,0.6888888888888888
Brain Waves - Binaural Beats,"Good app, developer needs fix static sounding audio glitches.. horrible. FYI happens quite often screen off. When screen intermittent, bad audio glitches constant. Galaxy S9+",Negative,-0.09999999999999998,0.7
Brain Waves - Binaural Beats,"I help relaxing. But, play it, sound isnt clear enough cracking sound annoying. First thought headphone. I try change another headphone, same.",Positive,0.049999999999999996,0.4345238095238095
Brain Waves - Binaural Beats,"I used iphone forever. Im glad I found verison. I definately credit saving sanity husbans life. With sleep room fan snore till wakes dead. It helps keep asleep, blocks noise. Music nature sounds keep awake, highly recommended!!!",Positive,0.2041666666666667,0.6466666666666666
Brain Waves - Binaural Beats,Why hell would crackling sounds used quiet meditation???!!! Just piss people? I dont get it? Every set head phones 4 different tablets phone. Even low volume!!!,Neutral,0.0,0.41111111111111115
Brain Waves - Binaural Beats,Crackles noises background like short circuit. I'm using Samsung A5 2017. Otherwise would great app. Uninstalling. Maybe I'll circle back 6 months.,Positive,0.26666666666666666,0.35000000000000003
Brain Waves - Binaural Beats,I love fine tuning option layout clicking top. It's bad I'd rather listen 440hz meditation track cardi b BHAD BHABIE screaming background.,Positive,0.17916666666666672,0.5666666666666667
Brain Waves - Binaural Beats,"I used like app, lately Galaxy S8, full pops scratches like I'm listening old record. Literally makes unusable.",Positive,0.049999999999999996,0.44999999999999996
Brain Waves - Binaural Beats,I would give a5 5 would fix snapping crackling keeps happening. Otherwise what's point? What's even irritating numerous consumers left feedback still addressed,Negative,-0.13333333333333333,0.43333333333333335
Brain Waves - Binaural Beats,"So initial review negative open. I felt need bump It 3 stats far opened functions indicated. Another review come usage. MAJOR FYI - refuses open, check update. It say needs updated own.",Positive,0.06607142857142857,0.5571428571428572
Brain Waves - Binaural Beats,Any mode I select particular session. It work couple minutes stopped make sound. But timer keeps running. Even I try stop nothing happen.,Positive,0.2833333333333333,0.3666666666666667
Brain Waves - Binaural Beats,loves apps... first time like.. wth gonna set right Hz... anyone newly tis app.. pls preset.. felt dumb now..lol.. evrything set ready go.. tried afew options like relax sleep.. fully doesnt make u want stop cos irritated it.. kind like kept slide smooth open space ice clean surface something like tat..just dun know explain leeman terms. im sure u guys know wat im saying... point short test show progress im sure long run help me. hope help friends wif thier issues using tis apps.. safety seek advice ur GP ok u tis apps...just precaution im sure safe.. dun want anyone get hurt..thanks,Positive,0.2696090367965368,0.5806412337662338
Brain Waves - Binaural Beats,Installed note 8 tones annoying glitch sound every second. I Uninstall now! Fix I'll rewrite review.,Negative,-0.13333333333333333,0.43333333333333335
Brain Waves - Binaural Beats,Very responsive developers fixed incompatibility issue v5 64-bit devices within 24 hours sending feedback. Hats guys! All best!,Positive,0.44166666666666665,0.26666666666666666
Brain Waves - Binaural Beats,"Installed Asus Zenpad tablet - sound all. Simple re-installation solved problem, everything works should!",Positive,0.2,0.37857142857142856
Brain Waves - Binaural Beats,This used great. Now stops abruptly open go homescreen. Please restore former version,Positive,0.26666666666666666,0.4166666666666667
Brain Waves - Binaural Beats,I using 3 weeks now. It made much calmer feel relaxed general. I commute 45 min I play relax preset meditation preset train every morning! Works like charm.,Positive,0.13125000000000003,0.35
Brain Waves - Binaural Beats,"pretty good, listening music feels good. But noise disturbed again. Do something noise.",Positive,0.5499999999999999,0.7333333333333334
Brain Waves - Binaural Beats,I feel asleep I dreamed I able control dream sounds effected mood every time I change tall asleep creator amazing times 10000,Positive,0.55,0.7625
Brain Waves - Binaural Beats,"By far best binaural even program I've ever used. Not really good presets also tweak around make binaural beats even little guide whenyou make helps know whatyou're kind effect likely have. I find genius better I searched for. I'm also commending developers making ads non intrusive tastefully placed. This somethingI've trying find years I started using binaural originally starting YouTube computer programs like audacity. You'll notice beats real legitimate listen headphone constant sound. If take find bud making best technically binaural beatbecause binaural beats made speakers brain gets confused two different tones played creates beat trying listen understandthem time. I apologize dysfunctional spacing comment. There's minor coding issue phone always automatically space proper times far there's update fix yet way annoying fix myself. I digress. Excellent app. I change thing it. Great job, developer!",Positive,0.19583333333333336,0.5515873015873016
Brain Waves - Binaural Beats,"would great, crash time, annoying trying meditate, getting focus",Neutral,0.0,0.825
Brain Waves - Binaural Beats,"I researched different waves brain help practical things everyday,and really effective.I used 3 months straight sleep sleep straight 4 hrs.I mainly BETA waves concentration DELTA deep sleep hve little hours sleep.After using waves recharged coming stressful day. I nver got distracted focused work,like iam multitasking 4 different system helpdesk tools ease.I suggested 3 co workers office.and gave positive feedbacks me.This staple devices.had using since 2016 Thank you.!!!",Positive,0.11367319023569022,0.4420875420875421
Branch,Would given Branch 5 stars. But fix payment issues. Pls take look fintech apps( mention names) easy smooth edit card details making payment app. I 1min.,Positive,0.4166666666666667,0.6666666666666667
Branch,"Though first timer, met urgent need saved embarrassment. I wish continuous growth pray customers meet repayments. God help us all. Please look installment procedures. BI prefer monthly repayment schedule possible. Thank you.",Positive,0.125,0.6666666666666666
Branch,"I paid loan early,and denying give loan. You always send loan mins saying l wait 8 hours l emergency. Why this? Can someone please answer questions,please.",Neutral,0.0,0.0
Branch,"I suggest u av mechanism deal phone exchange issues, like asking client questions regarding new phone orshe using, like second hand phone, question phone using, instead declining offer loans. But branch best av used",Positive,0.37878787878787873,0.2515151515151515
Branch,"One best loan Kenya. Am convinced. So far good. I rate even 5 is, coz sure really helped family. Keep fire burning.",Positive,0.5,0.5977777777777777
Branch,With everyday updates. It still freezes refuses open. Why update take care technical issues? Would also loved monthly pay back period. This weekly issue favors people business income regular.,Positive,0.08333333333333333,0.3461538461538462
Branch,Don't install fraudulent app. And ever give account details debited. I know I debited little money I had. Fraudster alert. All fake comments. Beware,Negative,-0.34375,0.75
Branch,I paid loan time bt dear brach lenders left today emergency situation refusing togive loan third time apply branch loan paying time.Need ur regards plz feeling bad,Negative,-0.23333333333333328,0.2222222222222222
Branch,I paid loans time sudden refuse give loan claiming I settle loans financial institutions dates still valid..(wait seven days days reapply.after said seven days over..wait another seven days.what's supposed mean??.I disappointed!!,Negative,-0.3333333333333333,0.4166666666666667
Branch,Hi I lost phone I repay loan everybody around already installed branch phone. Asking cos sis lost phone might late payment till gets new phone.,Negative,-0.08181818181818182,0.5272727272727272
Branch,Branch loan helps time difficulties.. My friends join loan see eyes.,Neutral,0.0,0.0
Branch,Was initially skeptical alas I proofed wrong. Very prompt quick service. Strongly recommend serious minded people. You'll surely enjoy it!,Negative,-0.03333333333333334,0.6375
Branch,I loan pay every time I try signing verification message comes.please assist I clear name.,Positive,0.10000000000000002,0.3833333333333333
Branch,You change like I paid 1000 sh I needed like 1500 guys thing top also take lot time give costumer want.,Positive,0.5,0.5
Branch,Branch best loan organization I've come across online. They swift granting loan request repayment loan flexible fun. Thank Branch giving opportunity...agape,Positive,0.65,0.25
Branch,Its much good solve ur problems. But calling delay payment good thing Mr,Positive,0.7,0.6000000000000001
Branch,Its best emergency considerate.I advised many friends enjoying fruits.best lenders I come across enjoy services .keep,Positive,0.6,0.475
Branch,"This work OMG Real,Like Seriously I got First loan without hustle OK,OK,OK..... More loans come 10/10 Thanks Guys.......Fellow Nigerians Best Loan ever",Positive,0.32333333333333336,0.4
Branch,"It's nice would request improve duration take(your specified duration 8hrs) kindly reduce duration pliz!Some loans meant emergency like medication,,,!!!",Positive,0.8,0.95
Branch,The money small person soup his/her problem Pls u try add money,Negative,-0.25,0.4
Branch,Why despite making weekly payment yet update im still getting messages Im disappointed,Negative,-0.75,0.75
Branch,"Branch Guy's great disbursement ur repayment easy, I give kudos, annoyance is, u keep repeating loan, 3rd time repeating 23k why? Where I offend u pls tell me. ifyukifyuk .com",Positive,0.41111111111111115,0.5277777777777778
Branch,Nice I hope never disappoint like other repeat amount 2 times best customers pay earlier time .. keep going,Positive,0.36875,0.54375
Branch,"Sincerely, I surprised loan approved deposited bank account. Though, I offer specific amount I want I believe I able get huge amount depending payment.. Thanks, great opportunity",Positive,0.3333333333333333,0.5833333333333334
Branch,"The best loan provider ever,never ever miss it,I requested loan given within 45 minutes,so,try wll appreciate.",Positive,1.0,0.3
Branch,"Awesome app, fast processing u give options full monthly payment,not everything split four weeks ths time",Positive,0.5166666666666666,0.7166666666666668
Branch,I Can say without fear contradiction branch efficient money lending company bravo meeting us point needs,Neutral,0.0,0.0
Branch,"So far bad, services wonderful l expected 5 months prompt repayment, l access higher loans",Positive,0.11000000000000003,0.7133333333333333
Branch,I ver low financially wen applied 4 branch loan rcvd wzn seconds thanx alot branch kp up!,Neutral,0.0,0.15
Branch,"Branch best apps,they gave 1 week repay loan without interruption. 5 Star",Positive,1.0,0.3
Branch,I Have trying log Facebook account sometimes displaying Error Email already take that's ends transaction.I can't really access thing app.,Positive,0.2,0.2
Branch,"The best I ever came across, approval apt loan disbursed immediately, charges card registration fee.",Positive,0.8,0.65
Branch,"I say branch best far, respond quickly disburse loan within short time, convinient reliable.",Positive,0.35833333333333334,0.525
